artist_name,title,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
Selena,Ven Conmigo/Perdoname (Live),0,0.0,388.51873,0.0,9,-5.68,0.0,106.438,1
Brooke Valentine,Taste Of Dis (Explicit Version),2005,0.0,261.53751,0.0,1,-6.825,0.21508031850922793,111.936,4
Krystof,Prvni vesela,2006,0.0,262.55628,0.0,2,-7.499,0.4574471670851005,93.015,4
Black Flag,Crass Commercialism,1982,0.0,1030.19057,0.0,0,-18.91,0.4994458348006321,70.649,5
Barbarito Diez,Flores Negras,0,0.0,183.43138,0.0,0,-9.718,0.0,85.878,5
Mary Black,Turning Away,1999,0.0,293.92934,0.0,5,-9.464,0.5114243256864599,163.567,4
Satan's Host,Metal from Hell...22nd Century,0,0.0,332.7473,0.0,11,-3.47,0.0,121.553,4
The Impressions,The Girl I Find (LP Version),0,0.0,159.29424,0.0,1,-10.453,0.39200877147130697,81.586,5
Bobby Bland,Drifting From Town To Town,2006,0.0,181.49832,0.0,2,-10.269,0.0,105.927,3
Headliners,Negativ Song,2006,0.0,169.56036,0.0,4,-4.969,0.0,88.001,3
The Rascals,Nubia (LP Version),0,0.0,223.89506,0.0,2,-9.899,0.4050520032178189,113.058,1
Emilia,You're My World,0,0.0,174.81098,0.0,7,-3.235,0.5692756506754788,86.62,4
Cómplices,Ojos Gitanos,1991,0.0,307.56526,0.0,0,-5.959,0.5654510121736983,100.051,4
Nana Caymmi,Solamente Una Vez,0,0.0,216.86812,0.0,11,-13.774,0.26586104921065007,179.575,1
Turisas,Sahti Waari,2004,0.0,146.59873,0.0,0,-7.249,0.6538155609750993,160.009,4
Chéco Feliciano And Joe King,Nina Nina,2006,0.0,273.65832,0.0,5,-3.865,0.319565986882865,87.976,7
David Summers,Las Murallas De Jericó,0,0.0,321.33179,0.0,0,-9.846,0.26586104921065007,132.858,4
Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women,0,0.0,203.75465,0.0,9,-14.816,0.34580223396532944,99.487,4
Percy Faith And His Orchestra,Damisela Encantadora,0,0.0,152.13669,0.0,2,-17.611,0.0,179.264,5
Stars Like Fleas,You Are My Memoir,2007,0.0,264.51546,0.0,5,-7.401,0.0,103.936,1
Shakira,Pienso En Ti,1995,0.0,148.1922,0.0,4,-19.976,0.7011242862199815,115.066,1
Maysa,This Time I'll Be Sweeter,0,0.0,230.3473,0.0,11,-8.734,0.3347065490692206,91.191,1
Little Freddie King,Bus Station Blues (Live),0,0.0,443.55873,0.0,9,-12.552,0.0,100.011,3
Ms. Dynamite,Mr. Prime Minister,2005,0.0,286.32771,0.0,9,-9.903,0.4081108835105221,125.916,3
Blink-182,A New Hope,1997,0.0,225.12281,0.0,7,-7.315,0.6741647464524099,200.716,1
Selena,Como La Flor (2005 Re-mastering) (Live),0,0.0,329.58649,0.0,7,-7.951,0.0,182.168,4
Abysmal Dawn,Compulsory Resurrection,2008,0.0,250.3571,0.0,7,-5.766,0.5382004517463866,125.086,1
Elvin Bishop,Party Til The Cows Come Home,2005,0.0,254.56281,0.0,7,-5.208,0.4051157216913865,150.013,4
Gordon Jenkins,Don't Cry_ Joe,0,0.0,190.48444,0.0,5,-11.549,0.26586104921065007,66.988,4
Asleep At The Wheel,Big Balls And Cow Town,0,0.0,251.37587,0.0,0,-10.85,0.2603382425674305,126.533,4
Siouxsie,Into A Swan,2007,0.0,234.55302,0.0,8,-6.931,0.590240597582417,115.033,4
Claire Hamill,To The Stars,0,0.0,123.71546,0.0,9,-12.677,0.3347065490692206,178.725,1
Alan Silvestri,The Joes Mobilize,2009,0.0,504.05832,0.0,8,-10.586,0.3016817567316363,154.172,4
Byther Smith,So Unhappy,2004,0.0,269.7922,0.0,0,-10.483,0.5355752222974167,94.554,3
Dusminguet,San Cristobal,2001,0.0,199.13098,0.0,5,-4.314,0.2884816426560289,196.188,4
Zeromancer,Ammonite,2009,0.0,362.31791,0.0,2,-6.762,0.6756968072898051,90.027,4
Two Man Advantage,The Sweep,0,0.0,50.83383,0.0,0,-6.084,0.0,210.982,1
Green Day,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),2005,0.0,340.79302,0.0,7,-5.66,0.43790988872736875,101.08,4
Donny Hathaway,This Christmas (LP Version),0,0.0,231.18322,0.0,5,-9.647,0.9977583963402685,92.98,1
KALIMBA,Volcán,2009,0.0,352.67873,0.0,0,-6.282,0.4507622416414992,80.484,4
Architecture In Helsinki,Heart it Races (Frank Tetaz Remix),0,0.0,345.75628,0.0,5,-7.743,0.0,100.032,4
Kitaro,Village Attack/ The Arrest,1993,0.0,81.50159,0.0,8,-14.891,0.34580223396532944,143.291,1
Alice In Chains,Lesson Learned,2009,0.0,256.522,0.0,10,-3.91,0.8244328688683497,107.845,4
Bobby Darin,(I Heard That) Lonesome Whistle,1995,0.0,163.52608,0.0,5,-13.876,0.0,90.18,3
9th Wonder featuring Defcon_ Phonte,Almost Genuine,0,0.0,289.54077,0.0,11,-7.719,0.52549711888017,137.534,3
Ill Nino,What You Deserve (Album Version),2006,0.0,180.50567,0.0,8,-4.44,0.0,104.984,4
De La Ghetto,Es dificil,0,0.0,280.45016,0.0,7,-6.876,0.6469957469238893,97.02,4
Baroness,The Sweetest Curse,2009,0.0,270.52363,0.0,10,-7.803,0.7421853190586772,176.066,3
DMX / Eve / Jadakiss,We're Back,2003,0.0,265.22077,0.0,10,-2.542,0.6040881780778032,185.094,4
Melt Banana,Talk Like POP,0,0.0,51.61751,0.0,10,-5.728,0.45404276609111616,86.571,1
Willie Rosario,Un Tipo Como Yo,1999,0.0,281.41669,0.0,7,-5.799,0.5692756506754788,197.458,4
Placebo,Slave To The Wage,2000,0.0,246.96118,0.0,8,-6.033,0.8502829016058919,142.116,4
Metallica,Hit The Lights,1982,0.0,252.3424,0.0,1,-3.028,0.8010141414706841,167.486,4
The Red Telephone,Have You Seen Her,0,0.0,273.55383,0.0,2,-6.464,0.22701669673748312,117.329,4
Bill Douglas,Karuna,0,0.0,331.07546,0.0,10,-15.624,0.42744657148843085,105.535,4
The Radio Dept.,Closing Scene,2007,0.0,256.02567,0.0,9,-5.648,0.6825746483304002,88.02,1
Mötley Crüe,Get It For Free,1999,0.0,254.01424,0.0,7,-7.199,0.5351060248978569,127.745,4
UKW,Allein,0,0.0,266.762,0.0,0,-7.381,0.0,97.362,3
THE CHIFFONS,Doctor Of Hearts (Album Version),0,0.0,166.922,0.0,3,-7.0,0.0,120.712,3
S. Solis y Orquesta,La Vida En Rosa,0,0.0,182.20363,0.0,0,-11.415,0.19858671590744398,63.007,1
Commissioned,You Can Always Come Home,0,0.0,342.83057,0.0,8,-8.132,0.0,157.869,4
Cauterize,Shooting Stars,2003,0.0,240.43057,0.0,1,-4.714,0.714329037027886,97.148,4
Laurie Berkner,The Cookie Bakers of the Night,2001,0.0,233.45587,0.0,5,-16.263,0.0,144.71,4
DJ Slugo,Whip It,0,0.0,199.20934,0.0,1,-9.699,0.0,150.056,4
Joi,The Blessing,0,0.0,333.24363,0.0,7,-4.141,0.4436950610126912,95.973,4
Simon & Garfunkel,Citizen Of The Planet,2004,0.0,194.35057,0.0,7,-13.047,0.41967427880955327,151.5,4
Robben Ford,Something For The Pain,2002,0.0,298.37016,0.0,9,-6.311,0.5033812362063191,111.903,4
Greater Vision,Everyone_ Everywhere_ Everytime,0,0.0,223.76444,0.0,10,-10.3,0.0,135.955,4
Anti-Flag,This Is NOT a Crass Song,1999,0.0,359.6273,0.0,6,-10.609,0.5493423317879715,141.334,1
Joe Lynn Turner,Soul Searcher,0,0.0,247.7971,0.0,5,-12.649,0.42744657148843085,86.665,4
Rickie Lee Jones,Skeletons (Live Acoustic Version),0,0.0,221.12608,0.0,7,-21.978,0.21204540548371908,70.331,1
Hysterie,Imagination,2005,0.0,389.642,0.0,0,-10.976,0.0,130.032,4
Aesop Rock,Flashflood,2001,0.0,234.52689,0.0,4,-6.022,0.6382979064233827,167.909,4
Bobby Vee,What To Do Crying Waiting Hoping Learning The Game,0,0.0,227.05587,0.0,7,-14.489,0.2574160464772813,117.454,4
Shelby Lynne,Old Times Sake,2005,0.0,290.97751,0.0,7,-15.546,0.39200877147130697,121.773,4
Tora Tora,Wasted Love,0,0.0,229.8771,0.0,9,-8.952,0.3005928806392878,140.984,4
Hot Chip,Ass Attack (Four Tet Remix),2004,0.0,181.02812,0.0,1,-6.446,0.338886720010706,126.14,4
Kathy Mattea,Sally In the Garden,2008,0.0,44.64281,0.0,1,-16.504,0.3231121208952123,146.894,1
James Taylor,Steamroller Blues,0,0.0,324.85832,0.0,7,-10.086,0.5466354885721183,102.756,3
Der Moderne Man,Heute,0,0.0,183.30077,0.0,4,-8.579,0.2707759989463275,147.679,1
Jeff Beck,A Day In The Life (Album Version),0,0.0,286.27546,0.0,4,-7.74,0.7714717530566267,145.917,1
Taboo,Sous la Tour Eiffel,0,0.0,301.71383,0.0,9,-6.366,0.0,131.968,4
BigElf,Falling Bombs,2003,0.0,298.13506,0.0,0,-4.683,0.6420910376375009,64.006,1
Tanto Metro & Devonte,Sometimes,0,0.0,207.56853,0.0,6,-9.01,0.0,105.671,4
Fudge Tunnel,Bed Crumbs,1991,0.0,124.94322,0.0,11,-7.31,0.48023874797942395,120.703,4
Eliane Elias,No More Blues (Chega de Saudade),1992,0.0,326.42567,0.0,5,-24.83,0.21508031850922793,95.111,3
Dave Eggar,Wave,2002,0.0,225.04444,0.0,1,-23.15,0.0,100.893,4
2raumwohnung,Ja (Hanno's Poppersmonstermix),2007,0.0,357.85098,0.0,7,-8.525,0.26586104921065007,125.995,5
Ulytau,Winter (Four Seasons),0,0.0,233.76934,0.0,5,-5.779,0.5090399144783007,140.13,4
The Exies,Creeper Kamikaze,2003,0.0,201.87383,0.0,10,-4.998,0.6923299273961755,113.326,4
Babylon Disco,Error,2007,0.0,208.90077,0.0,0,-10.196,0.33207098227937304,89.927,4
Kaija Koo,Seuraavassa elämässä,1995,0.0,227.36934,0.0,2,-8.521,0.542965637572374,121.981,4
Gus Viseur,Fausse monnaie,2000,0.0,180.00934,0.0,2,-13.512,0.21204540548371908,90.177,4
GG Allin,I Live to Be Hated,0,0.0,121.70404,0.0,8,-12.298,0.38293509007501925,74.82,4
Zimbabwe Legit,Siyabonga (Unreleased Bonus Track),0,0.0,235.91138,0.0,1,-10.203,0.21031681680553188,100.145,4
Spinal Tap,The Majesty Of Rock,1992,0.0,235.41506,0.0,4,-5.492,0.3347065490692206,129.318,4
Buzzcocks,Strange Thing,1980,0.0,219.19302,0.0,4,-7.736,0.5506471533741789,176.153,4
Stanley Clarke,Journey To Love,1975,0.0,282.69669,0.0,2,-12.714,0.4890382091726831,84.064,3
La Portuaria,Alguna Vez,0,0.0,148.00934,0.0,9,-13.607,0.0,112.071,4
Hemdale,Rotting Fumes,0,0.0,107.57179,0.0,10,-9.883,0.3277366831778408,108.917,1
Jesse Malin and The St. Marks Social,Revelations,2007,0.0,243.722,0.0,9,-4.852,0.47212111953959446,126.105,4
3 Doors Down,It's Not Me,2003,0.0,230.42567,0.0,4,-5.981,0.7049633169722248,86.82,4
Daniel Johnston,Story Of An Artist (Don't Be Scared),0,0.0,311.53587,0.0,0,-12.743,0.6874706409090017,106.742,4
João Gilberto,Segredo,2000,0.0,197.19791,0.0,4,-29.75,0.6316008180888096,127.782,4
Bone Thugs-N-Harmony,Murder One,2000,0.0,255.73832,0.0,9,-5.724,0.47405483093120077,101.167,1
Ultraviolence,I Destructor (Lenny Dee Mix),0,0.0,367.41179,0.0,1,-9.249,0.21508031850922793,174.57,4
Foxy Brown,If I...,0,0.0,222.92853,0.0,1,-9.035,0.5889221675559065,93.056,4
Muse,Bedroom Acoustics,0,0.0,156.96934,0.0,4,-20.816,0.6528356953891383,127.547,1
String Trio Of New York,Ju Ju,0,0.0,392.4371,0.0,9,-18.245,0.0,130.316,5
Mastodon,Deep Sea Creature,2001,0.0,280.21506,0.0,5,-3.306,0.5976407977147769,173.205,5
Portable,Theresa,2003,0.0,362.60526,0.0,10,-18.152,0.0,116.005,4
Hank Locklin,Danny Boy,0,0.0,146.83383,0.0,7,-13.12,0.37598430150044215,90.61,4
Furry Lewis,Good Looking Girl Blues,0,0.0,171.49342,0.0,8,-14.876,0.52549711888017,136.915,1
Jo-El Sonnier,Cajun Blood,0,0.0,233.01179,0.0,7,-6.589,0.2782931195813439,169.235,4
Naughty By Nature;Naughty By Nature featuring Zhane,Jamboree,0,0.0,213.91628,0.0,0,-8.983,0.5537788460632537,91.981,4
Radiohead,Subterranean Homesick Alien,1997,0.0,267.20608,0.0,0,-9.148,0.7750235506643848,150.848,3
Dave Hollister,Tell Me Why,2006,0.0,305.34485,0.0,6,-7.232,0.7288521308575127,118.052,4
Seamus Egan,Lullaby,0,0.0,205.21751,0.0,0,-18.263,0.3277366831778408,60.11,1
Arthur Tracy,Dance_ Gypsy_ Dance,0,0.0,161.38404,0.0,5,-15.01,0.0,138.25,4
Angelo Badalamenti,Love Me,0,0.0,168.51546,0.0,9,-21.835,0.45472744430425266,67.405,1
C.C. Adcock,Good Loving,0,0.0,121.0771,0.0,7,-7.071,0.0,172.716,1
DMX,Damien,1998,0.0,222.09261,0.0,10,-7.974,0.6782359254094846,106.769,4
Kitaro,Trong Com,1993,0.0,43.51955,0.0,10,-23.874,0.3603705827121406,35.931,4
Las Ketchup,Doble Bombo,2006,0.0,171.80689,0.0,0,-4.134,0.23993682440382563,167.954,1
Jewel,Serve The Ego (Hani Num Dub),0,0.0,529.91955,0.0,0,-6.076,0.34580223396532944,85.316,5
Izzy,Going Home,0,0.0,277.10649,0.0,1,-17.91,0.37598430150044215,88.761,1
Nick Cave & The Bad Seeds,Still In Love,2003,0.0,283.74159,0.0,0,-11.766,0.5917584508236884,116.621,1
Bury Your Dead,Closed Eyes,2009,0.0,290.63791,0.0,4,-6.664,0.5333708783158672,123.635,4
Pee Wee King,Railroad Boogie,0,0.0,154.69669,0.0,5,-11.473,0.0,89.201,4
Bersuit Vergarabat,Sencillamente,2005,0.0,307.35628,0.0,6,-7.769,0.5147533243380469,135.982,4
G-Unit,Poppin' Them Thangs,2003,0.0,242.52036,0.0,11,-1.622,0.7618780776895576,88.043,4
Saosin,Bury Your Head,2005,0.0,212.29669,0.0,6,-3.753,0.7477548155053753,85.029,4
Baby Grand,Melodica,0,0.0,294.55628,0.0,9,-9.042,0.0,114.011,4
New Roanoke Jug Band,When Those Two Towers Fell,0,0.0,178.20689,0.0,0,-13.873,0.0,96.212,1
Warren Barfield,Shadow,2006,0.0,207.51628,0.0,11,-6.748,0.0,117.985,4
Dilated Peoples,Big Business,2004,0.0,149.91628,0.0,11,-8.225,0.5589973270385168,165.546,3
Orquesta Broadway,La Sitiera,0,0.0,226.66404,0.0,9,-8.612,0.0,95.243,4
Fever Ray,I'm Not Done,2009,0.0,280.24118,0.0,0,-9.074,0.5543841211839374,64.811,4
David Martin,It Must Be,0,0.0,286.4322,0.0,4,-8.57,0.0,133.925,4
The Animals_ Sonny Boy Williamson,Bo Diddley,1973,0.0,463.49016,0.0,10,-9.492,0.2884816426560289,81.111,3
Floor,Ignis,2009,0.0,144.92689,0.0,4,-9.105,0.26695518627553855,144.803,4
Michael Card,So Many Books ... (The Word Album Version),0,0.0,163.082,0.0,9,-7.005,0.0,122.403,4
Walter Jackson,What Would You Do,2006,0.0,156.682,0.0,5,-12.839,0.3532613542649873,78.453,3
Megadrums,Drummer's Circle,0,0.0,237.24363,0.0,11,-15.777,0.0,118.713,4
Tim Exile,Post-Toxic Finger Disorder,2006,0.0,80.3522,0.0,0,-4.379,0.4287022625232594,141.836,4
Alex Theory,Lotus Kiss,0,0.0,317.88363,0.0,9,-10.56,0.5346295822083406,100.295,4
Bizzy Bone Presents,Intro,2004,0.0,50.9122,0.0,4,-7.837,0.34092275586437804,81.901,4
Cinder,The Ride (Album),2006,0.0,218.61832,0.0,6,-5.025,0.21204540548371908,157.909,4
Speedball,No Survivors,1998,0.0,212.21832,0.0,5,-9.191,0.25510303553912445,159.702,1
Johnny Cash,I Got Stripes (Live),2006,0.0,112.95302,0.0,4,-7.087,0.3264782375027913,118.041,4
Autumnblaze,Her Golden Robe In Silence Veiled,1999,0.0,286.24934,0.0,9,-9.033,0.40790171721807383,119.428,4
Kris Kristofferson,Same Old Song,1974,0.0,194.37669,0.0,2,-11.663,0.3603705827121406,74.809,4
Gary Moore,Rockin' Every Night (Live),2005,0.0,198.79138,0.0,7,-11.105,0.2707759989463275,100.081,4
Christina Aguilera,Walk Away,2002,0.0,347.84608,0.0,4,-6.774,0.6803349345564326,152.214,3
Maurane / Lara Fabian,Mais La Vie,2003,0.0,198.86975,0.0,0,-13.637,0.2257681159643445,107.087,4
Rita Chiarelli,Doggin' Around,2004,0.0,237.7922,0.0,5,-9.517,0.0,90.282,3
Goatwhore,Forever Consumed Oblivion,2006,0.0,225.64526,0.0,10,-4.442,0.5147533243380469,110.994,4
Superchumbo,Irresistible! (Maurel & Fauvrelle LESS Mix),0,0.0,673.2273,0.0,6,-7.634,0.0,127.992,4
Gabinete Caligari,El Arte De Amar,1989,0.0,304.32608,0.0,7,-12.436,0.26695518627553855,109.051,4
Tanto Metro & Devonte,Honey I Sugar Pie,2003,0.0,207.33342,0.0,1,-8.41,0.3347065490692206,195.976,5
Basic Channel,Phylyps Trak II/II,1994,0.0,793.62567,0.0,11,-12.593,0.5091572281903853,127.923,4
Whitesnake,Young Blood (2007 Digital Remaster),0,0.0,209.99791,0.0,7,-6.186,0.6684662578702709,145.689,5
Trivium,Upon The Shores [Explicit],2008,0.0,321.17506,0.0,4,-3.973,0.47405483093120077,100.604,4
Ensiferum,Hero In A Dream,1999,0.0,218.61832,0.0,9,-2.599,0.6910425455861244,200.061,4
Martin Sexton,Ice Cream Man,2001,0.0,352.88771,0.0,2,-8.733,0.30416950343527516,133.391,4
Luiz Bonfa,A Brazilian in New York,0,0.0,305.65832,0.0,4,-18.713,0.3552855364230894,105.813,4
Chris Standring,Mumbo Jumbo (jazz),2006,0.0,257.59302,0.0,9,-9.449,0.4944895175021134,97.959,4
Angélla Christie,Walk With Me,0,0.0,348.36853,0.0,5,-8.665,0.20488271774216135,111.465,4
Chango Spasiuk,De Bombacha Y Alpargatas,0,0.0,131.57832,0.0,9,-13.763,0.0,194.156,4
Yahir,No seamos tontos,0,0.0,216.81587,0.0,0,-5.737,0.0,131.938,4
The Winans,Everything You Touch Is a Song,0,0.0,319.60771,0.0,8,-13.792,0.5729201479465231,102.328,4
Pablo Montero,Ni Gota De Rencor,0,0.0,199.94077,0.0,2,-8.596,0.0,100.048,4
John Hammond,Come To Find Out,2005,0.0,247.32689,0.0,6,-8.405,0.2538347361322313,90.666,4
Richard Galliano,French Touch,1999,0.0,201.09016,0.0,4,-16.937,0.0,79.53,5
Ten Years After,Victim Of Circumstance,1989,0.0,248.78975,0.0,5,-11.814,0.21508031850922793,128.598,1
Helen Love,Bubblegum,1997,0.0,145.78893,0.0,11,-8.871,0.36727341580934564,156.074,4
Tomorrow,Colonel Brown (1999 Digital Remaster),0,0.0,173.26975,0.0,2,-11.216,0.0,138.028,4
Ty Herndon;Stephanie Bentley,Heart Half Empty,0,0.0,295.3922,0.0,10,-7.688,0.4051157216913865,74.166,5
Chimaira,The Flame,2007,0.0,323.18649,0.0,7,-4.238,0.6290718355952272,150.11,4
Faye Adams,My Greatest Desire,1961,0.0,144.1171,0.0,3,-11.508,0.0,110.323,3
Cali,Sta giu' (feat. Dj Rockdrive),0,0.0,222.17098,0.0,1,-4.184,0.0,187.716,4
Silvério Pessoa,Eu vi a maquina voadora,0,0.0,364.48608,0.0,4,-11.448,0.0,95.997,3
Deborah Allen,I Will Always Love You,2005,0.0,189.57016,0.0,6,-11.156,0.26586104921065007,67.904,4
The Master Musicians of Jajouka featuring Bachir Attar,The Truth Forever,0,0.0,623.72526,0.0,8,-15.926,0.30416950343527516,131.578,4
Tina Britt,He Put The Hurt On Me,2006,0.0,177.94567,0.0,3,-7.162,0.0,118.835,1
Sonny Terry & Brownie McGhee,Be Good To Me,0,0.0,168.64608,0.0,7,-17.019,0.0,106.237,4
Dean Elliott And His Big Band,Lonesome Road (1995 Digital Remaster),0,0.0,150.33424,0.0,0,-10.727,0.6548006624363821,120.172,4
Enslavement Of Beauty,Ye That Tempteth_ Ye That Bequeth,2001,0.0,239.90812,0.0,4,-4.732,0.5365701607974438,120.052,4
liquid soul & freq,Liquid Frequencies (liquid Soul Mix),0,0.0,402.62485,0.0,1,-6.318,0.0,0.0,3
Sex Pistols,New York (Dave Goodman Demo Version) (Explicit),0,0.0,186.40934,0.0,4,-7.654,0.34580223396532944,133.811,1
Pinchers,For Your Eyes Only,0,0.0,195.10812,0.0,10,-7.551,0.4330050772745855,158.103,4
Trick Trick / Eminem,Welcome 2 Detroit,2005,0.0,285.49179,0.0,1,-4.853,0.7086072166305335,91.101,4
Franco,Motindo Na Yo Te,0,0.0,188.47302,0.0,2,-8.774,0.3775316449767025,178.192,4
Carlos Nuñez,A Costa De Galicia,2002,0.0,237.87057,0.0,0,-8.691,0.3277366831778408,113.156,3
Facto Delafe y las flores azules,Enero en la playa (Edit),2005,0.0,158.45832,0.0,2,-9.65,0.21204540548371908,95.036,4
Dora The Explorer,Travel Song (Reprise),2008,0.0,68.98893,0.0,1,-6.917,0.3347065490692206,123.965,4
J.J. Cale,Midnight In Memphis,1997,0.0,263.94077,0.0,0,-14.293,0.5573131363875086,111.492,1
Janet Paschal,God Will Make A Way,0,0.0,316.36853,0.0,7,-11.536,0.33957629259041733,119.194,4
Everyday Sunday,Don't Leave,2002,0.0,269.73995,0.0,7,-7.462,0.3231121208952123,103.009,4
Souls Of Mischief,Spark,2002,0.0,220.96934,0.0,4,-5.911,0.6021199899057548,96.287,4
Bad Brains,Destroy Babylon,1983,0.0,85.26322,0.0,9,-9.614,0.5896378913586399,86.536,4
Raze,Follow Your Dreams (The Plan Album Version),0,0.0,196.64934,0.0,6,-2.932,0.26103456923559015,108.831,4
The Presets,Yippiyo-Ay,2008,0.0,271.85587,0.0,4,-4.002,0.663124801395723,120.119,4
Steve Wilson,Your God Isn't Listening,0,0.0,260.38812,0.0,7,-14.51,0.0,100.006,4
Francisco Céspedes,Señora (bonus track),1998,0.0,204.53832,0.0,10,-9.84,0.5375039041917102,110.666,4
Quadro Nuevo,"Der Wind Hat Mir Ein Lied Erzählt (from ""La Habanera"")",0,0.0,221.28281,0.0,2,-10.566,0.21508031850922793,110.551,3
Alice In Chains,Brother,1992,0.0,267.36281,0.0,1,-6.478,0.7087462110678179,92.012,1
Matisyahu,Exaltation,2004,0.0,417.67138,0.0,5,-7.865,0.6533066778712365,181.549,4
Béla Fleck,Punchdrunk,1982,0.0,158.98077,0.0,2,-9.89,0.5754065803687144,140.659,1
Javier Mendoza Band,Rápido Nos Vamos,0,0.0,295.57506,0.0,2,-4.639,0.0,117.116,4
Sapo,El Mes Alt,2003,0.0,219.74159,0.0,4,-5.155,0.0,141.45,1
Eddie Money,Two Tickets To Paradise,1977,0.0,189.30893,0.0,2,-7.54,0.4262235081586151,86.902,5
Photo Atlas,Red Orange Yellow,2007,0.0,189.75302,0.0,9,-5.991,0.6665323790942675,168.248,4
Kenny Price,Biloxi,0,0.0,129.25342,0.0,9,-11.857,0.0,117.076,4
Elliot Goldenthal,Bullet Frenzy,2003,0.0,617.82159,0.0,2,-13.179,0.3943948561005826,148.505,5
Behemoth,Before The Æons Came,2004,0.0,178.33751,0.0,1,-4.059,0.651392591692251,85.112,1
Soilwork,Machine Gun Majesty [Live] (Album Version),2000,0.0,323.21261,0.0,7,-3.049,0.0,93.235,1
Horace Andy,Rastafari Prophecy,0,0.0,284.47302,0.0,6,-4.812,0.2707759989463275,174.282,1
Shaggy,Alimony,1994,0.0,232.30649,0.0,6,-7.751,0.0,89.998,4
The Rapture,Killing,2003,0.0,218.22649,0.0,10,-7.693,0.6264642401853926,120.006,4
Nicole C. Mullen,This This (LP Version),0,0.0,164.8322,0.0,9,-5.946,0.0,130.64,5
Dinosaur Jr,On The Brink,1994,0.0,194.40281,0.0,7,-6.942,0.5899462186541047,145.228,4
Los Van Van,Consuelate Como Yo,0,0.0,263.60118,0.0,6,-6.017,0.46630483075728635,130.691,4
Snow Patrol,Half The Fun,2004,0.0,174.602,0.0,11,-4.022,0.7022897771717785,142.01,4
Outerspace,Drive By Music,2006,0.0,200.9073,0.0,10,-4.982,0.4408264404988793,181.889,4
Les Sexareenos,Ruby D.,2001,0.0,98.89914,0.0,4,-7.268,0.5610187159447018,182.57,1
Stevie Ray Vaughan And Double Trouble,Empty Arms,1996,0.0,184.2673,0.0,6,-10.72,0.6934784707666202,98.623,1
The Creation,Hey Joe,1967,0.0,250.27873,0.0,9,-10.612,0.4330050772745855,85.453,1
Terry Callier,Blues,2001,0.0,180.50567,0.0,7,-8.154,0.3603705827121406,109.018,3
Ultimate Fakebook,Brokÿn Nëedle,0,0.0,149.55057,0.0,2,-3.287,0.3589765264395974,115.606,4
Astarte,Risen From Within,2000,0.0,173.81832,0.0,4,-6.241,0.4348380902608562,161.782,3
Elakelaiset,Humppa,1996,0.0,182.83057,0.0,2,-11.931,0.4444017145228514,166.906,1
Darwin Hobbs,You Are God (Broken Album Version),2003,0.0,352.86159,0.0,8,-9.055,0.37598430150044215,41.21,4
Tommy James & The Shondells,Crimson And Clover,1969,0.0,324.70159,0.0,11,-11.359,0.6972414451383805,167.841,4
Marcus Miller,Outro Duction,2005,0.0,52.00934,0.0,9,-13.227,0.6090439426773437,78.382,3
Charles Williams,Barrage,0,0.0,87.87546,0.0,0,-12.91,0.0,74.666,1
Hevia,San Xuan,2003,0.0,261.32853,0.0,0,-5.764,0.42409081096743817,125.02,4
John And The Bluesbreakers Mayall,A Hard Road,1967,0.0,304.8224,0.0,7,-6.356,0.5317220984213001,94.304,3
The Grease Band,Laughed At The Judge,0,0.0,325.25016,0.0,6,-16.021,0.21948217171712114,123.891,4
Bally Sagoo,Mele Wich Ayee (Shaan Remix),0,0.0,373.39383,0.0,6,-12.392,0.0,111.901,4
Champion Jack Dupree,Christina Christina Blues,0,0.0,200.80281,0.0,3,-21.723,0.0,95.026,4
Z.Z. Hill,Faithful and True (Collectors Version),1971,0.0,333.322,0.0,10,-8.301,0.23376270577652303,73.545,3
Benabar,Le Zoo De Vincennes,2003,0.0,238.44526,0.0,4,-11.258,0.4649239941807177,88.018,5
Britney Spears,Don't Go Knockin' On My Door,2000,0.0,223.52934,0.0,10,-5.304,0.6504058079031727,111.004,4
Skeletonwitch,Sacrifice for the Slaughtergod,2007,0.0,173.37424,0.0,9,-5.516,0.580900873809865,201.333,4
Charlie Cruz,Si No Te Hubieras Ido,0,0.0,288.83546,0.0,2,-2.968,0.0,200.534,4
Kix,Cold Blood (LP Version),0,0.0,257.2273,0.0,1,-2.769,0.2726022466813635,140.994,4
Indigenous,Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester),0,0.0,201.482,0.0,5,-6.724,0.0,108.018,4
