song,artist,class,year,danceability,duration,energy,key,loudness,song_hotttnesss,tempo,time_signature
Amoria,Hi-Fi Companions,10,2003,0.0,464.5873,0.0,4,-7.818,0.22323828280680208,130.005,4
An M'agapas,Konstantinos Galanos,10,0,0.0,226.5073,0.0,4,-5.267,0.19990630172668378,75.532,5
An Mouvman,Kassav',10,2009,0.0,268.90404,0.0,2,-8.158,0.0,147.781,4
An Old Fashioned Christmas,Carpenters,10,1992,0.0,134.60853,0.0,10,-17.001,0.38293509007501925,80.182,4
An ti chans',Edith Lefel,10,0,0.0,276.50567,0.0,0,-4.638,0.0,101.972,4
Anarchy in the UK (Sex Pistols) (Bonus Track),Adrenalin O.D.,10,1986,0.0,142.65424,0.0,0,-5.235,0.0,106.002,4
Anatomy of a Contest,John Frizzell,10,0,0.0,75.93751,0.0,1,-17.346,0.1929776017646981,147.692,1
And I Hear You Call,Amorphis,10,1997,0.0,280.97261,0.0,0,-4.167,0.5359538016656614,131.191,4
And Still I Wither,Enslavement Of Beauty,10,1999,0.0,313.75628,0.0,4,-5.646,0.5079835521600519,145.109,4
And This Too Shall Pass,Stefon Harris,10,0,0.0,511.21587,0.0,1,-17.68,0.40860938443984274,134.83,4
Andale,Los Traileros Del Norte,10,0,0.0,152.89424,0.0,0,-8.263,0.26586104921065007,94.895,4
Andra sidan,Sofia Karlsson,10,2009,0.0,172.93016,0.0,3,-16.757,0.46630483075728635,152.338,4
Anfang Vom Ende,Pyranja,10,2003,0.0,60.55138,0.0,11,-9.255,0.21508031850922793,96.264,3
Angel,Aerosmith,0,1987,0.0,335.33342,0.0,2,-5.763,0.41504977231582957,76.096,1
Angel,Julio Iglesias Jr,10,2008,0.0,252.13342,0.0,3,-7.233,0.0,150.071,4
Angel Fire,Eddy Raven,10,0,0.0,223.26812,0.0,7,-13.664,0.0,119.657,4
Angel Food,Steve Vai,10,2009,0.0,383.29424,0.0,4,-12.338,0.5649859641190487,147.83,1
Angel In Hell,Doug MacLeod,10,0,0.0,359.52281,0.0,2,-13.443,0.0,169.797,3
Angel [Footsteps] (Album Version),Jeff Beck,10,0,0.0,341.34159,0.0,1,-10.529,0.7120790655281207,152.874,4
Angie (1993 Digital Remaster),The Rolling Stones,10,0,0.0,271.49016,0.0,9,-10.358,0.8344926198909054,139.333,1
Angry Young Men (LP Version),Randy Stonehill,10,0,0.0,215.2224,0.0,0,-13.538,0.0,137.113,5
Animal Crimes,Mad Are Sane_ The,10,1984,0.0,228.8322,0.0,1,-8.999,0.43703620411161354,196.196,1
Annie's Angle,Mando Diao,10,2004,0.0,182.282,0.0,9,-4.8,0.6442200776822847,150.276,4
Another Djemba Djemba,Youves,10,0,0.0,100.20526,0.0,1,-6.885,0.38293509007501925,134.104,4
Another Land (World),Davol,10,0,0.0,270.00118,0.0,10,-17.793,0.0,151.997,7
Another Last Shot (Album Version),Vivian,10,0,0.0,283.79383,0.0,7,-5.08,0.21508031850922793,145.021,4
Another Lesson (Album Version),Hoods,10,0,0.0,143.5424,0.0,6,-6.351,0.4454545254934259,118.947,1
Another Long One,Shawn Colvin,10,1989,0.0,224.60036,0.0,8,-13.256,0.42512465831305757,210.871,4
Another Love Song,Warrior King,10,2005,0.0,204.38159,0.0,11,-6.134,0.5187598979970994,153.977,4
Another Lover,The Last Vegas,10,2009,0.0,237.11302,0.0,9,-3.492,0.5571877675186344,179.001,4
Another World (Album Version),Richard Hell & The Voidoids,10,1977,0.0,494.10567,0.0,7,-14.009,0.6943086880508273,123.182,4
Answer The Call (Powerhouse Album Version),White Heart,10,0,0.0,285.43955,0.0,9,-10.88,0.42744657148843085,96.911,4
Antes Que Seja Tarde,Nelson Ned,10,0,0.0,149.4722,0.0,7,-13.45,0.0,164.983,3
Anti Geroi,Azis,10,2006,0.0,281.88689,0.0,0,-6.608,0.40790171721807383,98.151,4
Anti fashion victime,Théophil,10,0,0.0,213.9424,0.0,5,-10.275,0.0,77.827,4
Antidote For The Underdog,Less Than Jake,10,2008,0.0,147.48689,0.0,9,-5.072,0.4432913119053975,120.697,4
Anvi Viv?,Patrick St-Eloi,10,0,0.0,310.41261,0.0,2,-5.922,0.0,180.017,4
Any Way You Want Me To,Jamie Richards,10,0,0.0,244.29669,0.0,2,-7.625,0.4137398358601097,117.993,4
Any Wich Way (Freedom Must Come),Manjul,10,2005,0.0,226.21995,0.0,1,-11.675,0.30416950343527516,155.012,4
Anya,Marvin Hamlisch,10,1977,0.0,201.45587,0.0,4,-25.604,0.5488426175637882,76.738,4
Anybody Seen My Girl,Keb'Mo',10,1994,0.0,176.5873,0.0,7,-15.608,0.6624931608196217,79.151,4
Anyday,Amil,10,2000,0.0,248.5024,0.0,0,-8.183,0.0,165.967,4
Anything For My Baby,Kiss,10,0,0.0,154.40934,0.0,10,-6.609,0.5981673139187907,139.706,4
Apagon,Estopa,10,0,0.0,185.83465,0.0,2,-7.541,0.5306630301441494,146.051,4
Apertura in jazz,Piero Umiliani,10,1998,0.0,234.57914,0.0,5,-14.206,0.21204540548371908,42.106,4
Aphrodite (1999 Digital Remaster),The Edgar Broughton Band,10,1970,0.0,245.44608,0.0,0,-12.135,0.0,100.799,4
Apogee (ft. TechTonic),Paul Taylor,10,0,0.0,453.58975,0.0,11,-7.49,0.0,144.005,4
Apologize,DJ Nasty,10,0,0.0,231.13098,0.0,6,-3.173,0.0,86.664,1
Appapas Del Calabar,Los Van Van,10,1999,0.0,268.042,0.0,7,-5.801,0.39200877147130697,202.153,4
Apples in the Trees (Live),Mirah,10,0,0.0,158.09261,0.0,9,-10.453,0.0,116.087,4
Approach To Danger (Edited),N.W.A.,10,2006,0.0,165.19791,0.0,6,-5.032,0.6570564837535082,189.801,4
AquaCityBoy,K-OS,10,2006,0.0,161.51465,0.0,10,-5.095,0.5437882725011005,78.971,4
Aquel Mundo De Amor,Pablo Montero,10,0,0.0,163.29098,0.0,5,-9.627,0.0,146.654,1
Aqui Estoy,Mr. Grillo,10,0,0.0,208.45669,0.0,4,-5.641,0.0,191.956,4
Arabian Night,The Monroes,10,1983,0.0,219.61098,0.0,4,-4.07,0.0,132.369,4
Arco Arena,Cake,10,2001,0.0,91.32363,0.0,9,-9.558,0.7644195693309949,157.992,4
Are We Mindless?,Headhunter,10,0,0.0,284.9171,0.0,7,-5.068,0.0,173.985,4
Are You Home,Singing Melody Feat. Robyn,10,0,0.0,213.31546,0.0,3,-5.688,0.0,97.289,4
Are You The One?,The Presets,10,2005,0.0,281.0771,0.0,9,-11.403,0.48828987603734525,132.946,4
Arise_ My Love (Song Of Solomon),Michael Card,10,0,0.0,208.50893,0.0,9,-21.716,0.3347065490692206,93.542,4
Armageddon's Raid,Belphegor,10,2008,0.0,308.76689,0.0,1,-2.027,0.6248397909779997,116.897,4
Armando,Renato Borghetti,10,0,0.0,150.80444,0.0,7,-5.433,0.22914410371660274,170.732,4
Army Of One,Cass Fox,10,0,0.0,254.30159,0.0,2,-5.415,0.0,89.481,4
Around And Around,The Rolling Stones,10,1964,0.0,183.17016,0.0,7,-11.553,0.6332543216944774,185.333,4
Arrivederci Roma,Sergio Franchi,10,0,0.0,203.72853,0.0,2,-17.962,0.2704229740800682,90.098,4
Arrows Of The Gods,Elliot Goldenthal,10,2000,0.0,91.74159,0.0,0,-12.671,0.3552855364230894,177.465,4
Artie In The Sky,Artie Fishel & The Promised Band,10,0,0.0,28.83873,0.0,7,-21.501,0.0,100.08,1
As Diehard As They Come (Album Version),Hatebreed,10,2006,0.0,136.95955,0.0,0,-3.806,0.0,85.771,4
As Long As I Know,East To West,10,0,0.0,253.59628,0.0,0,-12.813,0.0,139.992,4
As Mist Lay Silent Beneath,Keep Of Kalessin,10,1999,0.0,340.4273,0.0,5,-5.298,0.48023874797942395,127.585,4
As Nice As I Can Be,Eagles Of Death Metal,10,2009,0.0,225.48853,0.0,1,-3.092,0.4890382091726831,144.398,4
As The Hog Pisseth,All Leather,10,0,0.0,108.38159,0.0,2,-7.107,0.476435219642529,84.562,1
As We Lay,Fiona,10,0,0.0,228.10077,0.0,8,-6.18,0.23667325235700173,66.201,3
Ascendant,Keep Of Kalessin,10,2008,0.0,270.21016,0.0,8,-5.958,0.5701150855791898,229.864,1
Asesíname,Charly García,10,2003,0.0,223.05914,0.0,2,-7.383,0.48397724617065346,93.011,4
Asha,Asha Puthli,10,0,0.0,351.65995,0.0,6,-7.385,0.21204540548371908,121.95,4
Asheville Turnaround,The Del McCoury Band,10,0,0.0,154.74893,0.0,0,-9.059,0.5187598979970994,177.945,4
Ask The Angels,The Distillers,10,2000,0.0,190.95465,0.0,8,-4.802,0.6251065614685144,140.823,3
Ask You for a Dance,Freddie McGregor,10,0,0.0,247.64036,0.0,0,-7.065,0.3135621142479342,114.013,5
Ass Attack (Four Tet Remix),Hot Chip,10,2004,0.0,181.02812,0.0,1,-6.446,0.338886720010706,126.14,4
Assassin,Floor,10,2002,0.0,117.02812,0.0,4,-7.24,0.5153571791702523,156.179,4
Assassination,Dead Prez,10,2000,0.0,120.86812,0.0,6,-6.72,0.5537665924576853,170.081,5
Assouf,Tinariwen,10,2007,0.0,238.68036,0.0,9,-7.386,0.6196626723038146,160.887,4
At The Atlantis,Bad Brains,10,1996,0.0,118.04689,0.0,11,-8.435,0.5763152923787652,135.415,4
At The County Fair - Original,The Impressions,10,0,0.0,124.96934,0.0,6,-12.576,0.21508031850922793,133.211,4
At The Movies (Live),Bad Brains,10,0,0.0,170.44853,0.0,9,-8.869,0.0,201.933,5
Atlantic Shore,Máire Brennan,10,0,0.0,244.74077,0.0,0,-12.121,0.6130458357683207,84.826,5
Atmosphere Station,James Horner,10,1986,0.0,191.81669,0.0,9,-38.525,0.5452302938983613,90.084,1
Atom x,Dub Wiser,10,0,0.0,468.06159,0.0,1,-7.38,0.4743158904670114,130.019,4
Atomic Beat Boy (Album Version),Helen Love,10,0,0.0,216.76363,0.0,3,-9.699,0.36727341580934564,142.004,4
Attic Room,Casiotone For The Painfully Alone,10,2003,0.0,188.94322,0.0,7,-7.549,0.6392484891503506,99.077,4
Au Bout De La Marelle,Patrick Bruel,10,1999,0.0,257.2273,0.0,7,-8.086,0.40003965695463956,105.994,4
Au mariage des Levon-Lecu (Live),Claire Elzière,10,0,0.0,152.97261,0.0,5,-11.339,0.0,90.073,4
Auf Der Mundharmonika,Marlene Dietrich,10,1992,0.0,159.34649,0.0,7,-16.163,0.41375242159798564,42.654,4
Auguri Cha Cha,Bob Azzam,10,0,0.0,191.84281,0.0,10,-7.75,0.0,137.334,1
Aunque Mañana No Estes,Juan Carlos Baglietto,10,1982,0.0,182.41261,0.0,2,-15.716,0.0,99.352,3
Aurora,NAZCA PERU,10,0,0.0,159.45098,0.0,4,-6.22,0.19859681533293505,147.734,1
Aurora (Rory's Cassette Jam Remix),Alex Gopher,10,0,0.0,396.87791,0.0,9,-7.83,0.0,127.902,4
Automatic,Less Than Jake,10,1996,0.0,125.28281,0.0,2,-4.285,0.6407992049148461,133.05,1
Autores Anonimos,Chango Spasiuk,10,1998,0.0,36.20526,0.0,5,-19.65,0.24906579485370342,84.212,1
Autumn In New York,Chico Hamilton,10,0,0.0,200.28036,0.0,4,-29.692,0.0,110.167,4
Autumn Leaves (1999 Digital Remaster),Louis Prima And Keely Smith,10,0,0.0,171.4673,0.0,0,-14.736,0.21508031850922793,84.496,5
Aviatic,André Verchuren,10,1989,0.0,170.1873,0.0,7,-10.061,0.0,137.192,1
Awake,The Panic Channel,10,2006,0.0,227.99628,0.0,9,-3.229,0.5317220984213001,147.975,4
Awake (Album Version),Onesidezero,10,2001,0.0,228.80608,0.0,11,-6.036,0.20639691576396524,86.844,4
Awakening of the Soulless,Herbst9_ Z'ev,10,0,0.0,245.02812,0.0,10,-14.775,0.0,91.695,3
Away From The Sky,Rickie Lee Jones,10,1989,0.0,331.36281,0.0,0,-30.285,0.45972498833129394,87.94,4
Away In A Manger,Lara & Reyes,10,2000,0.0,92.70812,0.0,7,-14.919,0.23561487573456455,111.727,1
Awesome God,Bill & Gloria Gaither,10,0,0.0,181.15873,0.0,6,-13.991,0.2707759989463275,139.23,4
Ay Nare Nare,Grup Knar,10,0,0.0,381.70077,0.0,2,-9.421,0.0,120.093,1
Aya Benzer 2003 (Moonlight),Mustafa Sandal / Gülcan,10,0,0.0,239.12444,0.0,0,-5.254,0.4454545254934259,50.499,1
Ayer,El Gran Silencio,10,0,0.0,300.09424,0.0,7,-6.195,0.2538347361322313,143.947,4
Ayer,La 5A Estacion,10,0,0.0,135.8624,0.0,2,-7.337,0.34580223396532944,155.041,4
Ayudame Freud,Ricardo Arjona,10,0,0.0,403.25179,0.0,6,-11.533,0.6403706648883718,143.676,4
Aziatic (Outro),AZ,10,2002,0.0,60.21179,0.0,2,-7.459,0.48576115292501804,87.599,4
Azzurro,Jaime Urrutia,10,2005,0.0,278.96118,0.0,8,-5.688,0.21508031850922793,120.464,4
B-Boy Stance,K-OS,10,2004,0.0,238.23628,0.0,7,-6.491,0.6313903653184915,97.98,4
BLEEDS NO MORE (Live Version),Silverstein,10,2006,0.0,256.46975,0.0,7,-3.573,0.3603705827121406,132.962,4
BOMB SQUAD,Bomb Squad,10,0,0.0,191.11138,0.0,3,-12.054,0.26695518627553855,109.614,7
BOOM!!!,Albin Myers,10,0,0.0,425.61261,0.0,4,-8.571,0.319565986882865,127.84,4
BYOB (Explicit Album Version),Yung Joc,10,2007,0.0,193.64526,0.0,4,-5.797,0.30416950343527516,174.019,4
Baal's Hymn,David Bowie,10,1982,0.0,243.06893,0.0,0,-10.502,0.2705834724852409,141.816,3
Baat Ban Jaye,Biddu,10,0,0.0,195.39546,0.0,2,-12.548,0.0,108.751,4
Babes In Arms,April Wine,10,1979,0.0,200.9073,0.0,4,-13.613,0.6041284533766407,127.463,4
Baby Boy [feat. Beyonce],Sean Paul,10,0,0.0,245.34159,0.0,1,-7.663,0.5690490346799796,91.099,4
Baby Don't You Change,Tyrone Wells,10,2005,0.0,252.65587,0.0,1,-7.825,0.722844727956539,151.699,4
Baby Face,Tiny Tim,10,0,0.0,126.69342,0.0,2,-14.527,0.0,117.236,3
Baby Here I Am,Midnight Fish,10,0,0.0,300.82567,0.0,9,-7.681,0.0,96.679,5
Baby I,Peter Spence,10,0,0.0,277.41995,0.0,8,-9.974,0.0,97.284,1
Baby Mama,Camp Lo,10,0,0.0,233.35138,0.0,8,-13.767,0.0,101.867,4
Baby's First Christmas,Connie Francis,2,1959,0.0,147.17342,0.0,6,-9.378,0.3775316449767025,137.99,1
Baby's Got A Habit,Joe Lynn Turner,10,0,0.0,239.35955,0.0,7,-6.545,0.0,122.414,4
Baby's On Fire,Eno,10,1973,0.0,316.99546,0.0,8,-9.645,0.30416950343527516,121.966,4
Baby_ Baby_ Baby,Bob Margolin,10,0,0.0,198.84363,0.0,4,-9.384,0.23871828454406044,79.905,1
Baby_ I'm Your Man,Kevin Max,10,2008,0.0,219.01016,0.0,9,-6.968,0.595926916265944,88.002,4
Baby_ It's Gonna Cost You,Frenchy,10,0,0.0,197.90322,0.0,0,-9.241,0.0,85.515,1
Babylon,Judas Iscariot,10,1995,0.0,393.89995,0.0,2,-7.736,0.5663125809263672,135.39,4
Babylon 5,The London Theatre Orchestra,10,0,0.0,78.94159,0.0,5,-9.276,0.25967810700914495,107.662,3
Back Into Business,Milo,10,0,0.0,232.38485,0.0,11,-5.631,0.0,85.326,5
Back On My New S*** (feat. Tre Williams),Styles P,10,0,0.0,229.14567,0.0,3,-5.587,0.24004055558698603,98.299,4
Back Then,BoDeans,10,2010,0.0,216.08444,0.0,9,-5.892,0.3552855364230894,147.944,4
Back To Burn,T-la Rock,10,2001,0.0,151.61424,0.0,6,-6.265,0.42744657148843085,197.152,4
Backseat Driver,Debbie Davies,10,1998,0.0,243.30404,0.0,9,-5.981,0.2538347361322313,125.05,4
Backwater Blues,Sonny Terry / Brownie McGhee,10,0,0.0,383.16363,0.0,4,-17.516,0.2565573500553202,117.106,3
Bad Creation,Vivian,10,2007,0.0,227.76118,0.0,6,-6.53,0.21508031850922793,90.993,4
Bad Days,Timo Maas,10,2001,0.0,417.56689,0.0,4,-8.92,0.3580830431052069,87.995,1
Bad Girl,Alice Stuart,10,0,0.0,189.93587,0.0,10,-11.769,0.0,111.214,1
Bad Influence,The Robert Cray Band,10,1983,0.0,173.322,0.0,1,-7.933,0.6711085610781358,127.373,4
Bad Man Story,Beenie Man,10,0,0.0,179.51302,0.0,6,-1.997,0.3016817567316363,98.071,4
Bad Reputation (Originally Performed by Thin Lizzy),The Meatmen,10,0,0.0,170.4224,0.0,1,-5.681,0.0,130.164,5
Bad Seed,Jan Howard,10,0,0.0,165.98159,0.0,1,-15.915,0.2740735781033903,86.162,4
Bad Woman,Richard Hawley And Death Ramps_ Arctic Monkeys,10,2007,0.0,139.78077,0.0,2,-4.347,0.650676968982036,130.631,1
Badd Indian,Apache Indian,10,1993,0.0,273.18812,0.0,8,-9.722,0.0,95.986,4
Badrock City,Big Audio Dynamite,10,1986,0.0,424.22812,0.0,1,-16.6,0.21508031850922793,125.038,4
Bag á l'ame,Cristina Pato - Mutenrohi,10,0,0.0,331.88526,0.0,11,-5.99,0.21204540548371908,128.785,4
Baggage,L7,10,1994,0.0,198.76526,0.0,7,-8.234,0.5486780555679608,104.101,1
Bahama Lullaby,Blind Blake & The Royal Victoria Hotel Calypsos,10,0,0.0,161.74975,0.0,3,-9.23,0.0,110.603,3
Baila Baila  Vent Remix,Deekline & Wizard,10,0,0.0,325.92934,0.0,4,-5.563,0.2998774882739778,133.987,4
Baila Cariño,Pete Bamboo,10,0,0.0,290.37669,0.0,9,-4.502,0.0,156.078,4
Baila Girl_ Todo Hombre Llorando Por Ti,Daddy Yankee,10,2003,0.0,181.34159,0.0,1,-7.421,0.3016817567316363,97.982,4
Bailando,Casual,10,0,0.0,203.02322,0.0,10,-13.173,0.0,92.783,4
Baile Da Pesada,Bangalafumenga,10,0,0.0,188.89098,0.0,4,-8.239,0.21508031850922793,77.41,3
Ballad In Urgency,The Black Crowes,10,1994,0.0,339.25179,0.0,2,-5.365,0.5940795853731886,117.706,4
Ballad Of The Boll Weevil (Remastered Version) (Take 10),Mance Lipscomb,10,0,0.0,151.7971,0.0,0,-21.403,0.24906579485370342,160.979,1
Balle Balle,Sukhbir,10,0,0.0,339.87873,0.0,0,-10.136,0.2884816426560289,180.025,4
Ballin' the Jack,Brenda Lee,10,0,0.0,113.97179,0.0,3,-9.67,0.21508031850922793,117.696,1
Balon Combo,Mau Mau,10,1994,0.0,233.40363,0.0,7,-7.106,0.26586104921065007,195.874,3
Baltech's Lament,The Lord Weird Slough Feg,10,2003,0.0,252.62975,0.0,6,-6.172,0.5569140187003541,97.045,3
Bambenella d' 'o mercato,Gloriana,10,0,0.0,196.30975,0.0,10,-14.441,0.0,112.681,4
Bamboo Blue,Steven Halpern,10,0,0.0,264.82893,0.0,6,-16.663,0.0,144.544,4
Banana Split Republic,False Prophets,10,1984,0.0,242.88608,0.0,0,-7.694,0.38289336427502196,119.048,4
Band Intro/ Pila Song Intro,Max Stalling,10,0,0.0,37.77261,0.0,2,-12.316,0.0,107.597,1
Banda Yango,Tshala Muana,10,2001,0.0,390.63465,0.0,7,-5.252,0.3943948561005826,137.349,4
Bang,Badmarsh & Shri,10,2001,0.0,263.31383,0.0,6,-6.715,0.5797287486139356,87.327,3
Bang! Bang!,The Knux,10,2008,0.0,200.25424,0.0,1,-4.825,0.576860140605075,140.119,4
Banho De Amor,Moraes Moreira,10,1991,0.0,280.65914,0.0,0,-7.437,0.0,132.558,4
Banjoreno,Dixieland Jug Blowers,10,0,0.0,193.56689,0.0,5,-14.175,0.21508031850922793,126.881,4
Banzai Washout,Way Out West,10,0,0.0,155.89832,0.0,9,-6.272,0.0,182.487,4
Bar Talk,Ed Calle,10,0,0.0,253.51791,0.0,5,-6.803,0.0,116.034,4
Bare As You Dare,Lady Saw,10,1994,0.0,230.53016,0.0,11,-11.485,0.21508031850922793,97.004,4
Barrage,Charles Williams,10,0,0.0,87.87546,0.0,0,-12.91,0.0,74.666,1
Basking Under a Blacksun Dawning,Morgion,10,1997,0.0,341.68118,0.0,10,-7.422,0.49986128612893904,112.063,3
Bass Fanactiks,DJ Phiene,10,0,0.0,240.92689,0.0,4,-10.706,0.0,165.023,4
Bath Of Least Resistance,NOFX,10,2001,0.0,108.12036,0.0,0,-4.926,0.5965711976662524,198.201,4
Battery Acid,Six Brown Brothers,10,1988,0.0,257.95873,0.0,4,-11.401,0.22914410371660274,124.487,4
Battle Of The Tom Tom,Shaman,10,0,0.0,445.77914,0.0,9,-10.329,0.0,138.001,4
Bazooka,Pat Travers,10,0,0.0,221.93587,0.0,1,-6.236,0.23962909777363708,182.949,3
Baños De Budapest (Extended Remix),Hevia,10,2005,0.0,331.88526,0.0,5,-4.769,0.0,124.006,4
Be Elevator,Virus,10,0,0.0,529.03138,0.0,0,-6.56,0.4477840511958349,155.091,4
Be Good To Me,Sonny Terry & Brownie McGhee,10,0,0.0,168.64608,0.0,7,-17.019,0.0,106.237,4
Be My Hustla (Explicit) (Feat. J. Holiday),MIMS Featuring J. Holiday,10,0,0.0,225.51465,0.0,5,-5.808,0.0,132.844,3
Be My Lover,Alice Cooper,4,1971,0.0,197.90322,0.0,6,-5.431,0.6395647657257654,119.744,1
Be Stiff (Live),Devo,10,1993,0.0,175.25506,0.0,4,-11.951,0.4432913119053975,152.942,4
Be With Me,Mindy McCready,10,2002,0.0,231.33995,0.0,9,-9.018,0.0,88.942,4
Be With You,Beyoncé,10,2003,0.0,260.20526,0.0,5,-6.259,0.6672794941570311,149.913,4
Be my Lover,Hysterie,10,0,0.0,379.402,0.0,11,-7.224,0.319565986882865,131.986,4
Beams Of Heaven,Clarence Fountain,10,0,0.0,312.08444,0.0,9,-19.137,0.0,122.18,3
Bean Fields (Live) (2001 Digital Remaster),Penguin Café Orchestra,10,2001,0.0,270.78485,0.0,2,-9.057,0.2707759989463275,128.298,1
Beast In the Broch,The Lord Weird Slough Feg,10,2000,0.0,106.60526,0.0,10,-9.104,0.5420358967490668,93.594,3
Beat Conductor,Autonomous Bass Heads,10,0,0.0,307.722,0.0,7,-6.497,0.0,137.963,4
Beautiful,Paul Glazby,10,2001,0.0,541.51791,0.0,9,-8.71,0.0,149.864,4
Beautiful Brown eyes,Jimmy Wakely,10,2001,0.0,155.95057,0.0,2,-14.123,0.46264318259167037,109.065,1
Beautiful One,Terry Dexter,10,2008,0.0,281.86077,0.0,1,-8.489,0.0,100.98,4
Beautiful When You're Green,Charlie Khan,10,0,0.0,208.24771,0.0,6,-3.976,0.30416950343527516,92.55,4
Because Of You,Cece Winans,10,0,0.0,292.51873,0.0,0,-9.915,0.38293509007501925,113.636,3
Becoming (LP Version),Lennie Tristano,10,1994,0.0,271.25506,0.0,0,-15.324,0.3522322250053423,200.876,4
Bed Crumbs,Fudge Tunnel,10,1991,0.0,124.94322,0.0,11,-7.31,0.48023874797942395,120.703,4
Bed Of Roses,Warrant,10,0,0.0,244.08771,0.0,7,-6.228,0.6021943107797928,123.245,4
Bed's Too Big Without You,Inner Circle,10,2008,0.0,227.81342,0.0,0,-5.642,0.0,90.018,4
Bedroom Acoustics,Muse,10,0,0.0,156.96934,0.0,4,-20.816,0.6528356953891383,127.547,1
Beef,Capone-N-Noreaga,10,2009,0.0,217.41669,0.0,5,-5.515,0.49545313652464545,157.665,4
Been There All The Time,Dinosaur Jr.,10,2007,0.0,220.70812,0.0,2,-3.868,0.6292127100645375,253.357,4
Before The Æons Came,Behemoth,10,2004,0.0,178.33751,0.0,1,-4.059,0.651392591692251,85.112,1
Beginning Of The End,Cockney Rejects,10,1987,0.0,250.01751,0.0,9,-5.569,0.450992311636255,165.621,4
Behind The Line Of Grace,Karen Peck & New River,10,0,0.0,218.98404,0.0,11,-8.504,0.0,123.586,4
Beholder of Justice (Album Version),Hatebreed (int License),10,2003,0.0,164.20526,0.0,5,-3.856,0.6459428371297138,134.804,4
Believe,Saga,10,0,0.0,294.73914,0.0,1,-10.647,0.26586104921065007,101.303,4
Believe,Danny Wright,10,0,0.0,191.7122,0.0,5,-16.021,0.2632549728351599,149.682,3
Believe (Album Version),Josh Groban,10,0,0.0,258.40281,0.0,4,-8.647,0.2707759989463275,83.195,4
Believe In Me (Clubb Mix),ATB,10,2005,0.0,479.76444,0.0,11,-5.84,0.5760022032616287,129.993,4
Believe In What I Say,Cookies,10,2005,0.0,193.69751,0.0,6,-5.583,0.37598430150044215,125.971,4
Belina,Paulo Flores,10,0,0.0,282.85342,0.0,4,-13.615,0.24906579485370342,101.767,3
Bellini: Norma: Vanne_ e li cela entrambi,Vincenzo Bellini,10,0,0.0,244.61016,0.0,10,-20.819,0.0,117.772,5
Belly Dancer (Bananza) Remix ft. Kardinal Offishall,Akon / Kardinal Offishall,10,0,0.0,207.20281,0.0,10,-6.583,0.0,100.364,4
Below The Stars,The Field Mice,10,1990,0.0,335.46404,0.0,7,-14.064,0.5267066592697299,70.09,4
Beneath an Evening Sky,Aisha Duo,10,2005,0.0,288.60036,0.0,1,-19.744,0.4176416475968032,86.903,5
Beni Aglatma,Mustafa Sandal,10,0,0.0,202.9971,0.0,1,-11.772,0.46048484498641545,85.0,4
Beothuck,Malefaction,10,0,0.0,34.61179,0.0,8,-3.93,0.0,84.303,1
Besame Mucho,Alain Morisod,10,0,0.0,245.44608,0.0,7,-9.472,0.0,117.993,3
Best Friend,Toni Braxton,10,1993,0.0,267.2322,0.0,11,-9.272,0.5075315460078309,123.755,4
Bestio Tergum Degero Pt. 3,Pelt,10,0,0.0,116.58404,0.0,6,-14.223,0.0,87.46,7
Betrayal Is A Symptom,Thrice,10,2002,0.0,169.63873,0.0,8,-5.176,0.7353464564863851,114.179,1
Better Believe It Remix (feat. Bun B_ Trae_ Yo Gotti & Foxx),Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,10,2009,0.0,318.79791,0.0,9,-13.135,0.2538347361322313,125.827,7
Better Days,Colin James,10,1995,0.0,280.11057,0.0,5,-8.882,0.21204540548371908,154.548,4
Better Days (Album Version),Faith Hill,10,1998,0.0,207.80363,0.0,0,-7.132,0.5177890440253479,141.705,4
Better Luck Next Time,Lifehouse,10,2005,0.0,215.82322,0.0,1,-4.176,0.6615766918618352,164.002,4
Better Off That Way,Steve Smith,10,0,0.0,270.99383,0.0,7,-7.992,0.22914410371660274,159.621,4
Betty Et Tommy (Instrumental),Cali,10,0,0.0,90.33098,0.0,0,-16.69,0.0,75.25,4
Between Hell and A Heartbeat [Explicit],Hatebreed (int License),10,0,0.0,174.28853,0.0,6,-3.731,0.6290718355952272,82.69,4
Between Love & Hate,The Strokes,10,2003,0.0,191.29424,0.0,9,-4.689,0.8284002639564683,104.208,5
Between Me & You Kid (Album Version),Mudhoney,10,1993,0.0,217.5473,0.0,4,-7.996,0.536032111708468,158.517,4
Between You And Me,Joy Enriquez,10,2001,0.0,260.96281,0.0,10,-3.941,0.26586104921065007,96.087,4
Beyond The Reef,The King Sisters,10,0,0.0,176.03873,0.0,0,-25.452,0.0,73.581,4
Bi Thus A Mo Shuile (LP Version),Maire Brennan,10,0,0.0,113.55383,0.0,7,-19.195,0.3347065490692206,67.76,3
Bianca's Midnight Lullaby,Al Di Meola,10,1980,0.0,114.07628,0.0,9,-13.347,0.4890382091726831,75.11,1
Biding Her Time,Bob Neuwirth,10,1990,0.0,241.10975,0.0,4,-18.114,0.48061061838775304,152.267,3
